#X;Y;FECHA;CALLE;NUMERO;M2;DOLARES;U_S_M2;FOT;COTIZ;BARRIOS;COMUNA;DIRECCION_NORMALIZADA;CODIGO_POSTAL;CODIGO_POSTAL_ARGENTINO
-58.493777249242335;-34.58002068804722;21/06/2017;AIZPURUA;2300;181;350000;1933,7;3;17,5;VILLA URQUIZA;COMUNA 12;AIZPURUA 2300;1431;C1431EQB
-58.508714109728096;-34.57697181043513;16/06/2017;ALBARELLOS AV.;2800;307;249000;811,1;1,2;17,5;VILLA PUEYRREDON;COMUNA 12;ALBARELLOS AV. 2800;1419;C1419FSR
-58.483201610694906;-34.571633853523714;16/06/2017;ALVAREZ THOMAS AV.;3200;410;1550000;3780,5;6,4;17,5;VILLA URQUIZA;COMUNA 12;ALVAREZ THOMAS AV. 3200;1431;C1431FOV
-58.49440622081243;-34.570722917610325;05/06/2017;ANDONAEGUI;3100;168;285000;1696,4;0;17,5;VILLA URQUIZA;COMUNA 12;ANDONAEGUI 3100;1431;C1431DWN
-58.49691629320898;-34.56759136565817;05/06/2017;ANDONAEGUI;3400;303;350000;1155,1;0;17,5;VILLA URQUIZA;COMUNA 12;ANDONAEGUI 3400;1431;C1431DWT
-58.476982795870796;-34.54354918813353;09/06/2017;ARIAS;2800;150;290000;1933,3;0;17,5;SAAVEDRA;COMUNA 12;ARIAS 2800;1429;C1429DXV
-58.48283072282416;-34.57843889429565;05/06/2017;AVALOS;2000;407;1200000;2948,4;0;17,5;VILLA URQUIZA;COMUNA 12;AVALOS 2000;1431;C1431DPL
-58.47719693070833;-34.556676573108476;13/06/2017;AZURDUY JUANA;3600;658;2500000;3799,4;0;17,5;COGHLAN;COMUNA 12;AZURDUY JUANA 3600;1430;C1430AQD
-58.490062640104064;-34.55509784090437;07/06/2017;BALBIN, RICARDO, DR. AV.;4160;1774;1300000;732,8;0;17,5;SAAVEDRA;COMUNA 12;BALBIN, RICARDO, DR. AV. 4160;1430;C1430AAZ
-58.49865595914569;-34.55266452205286;14/06/2017;BALBIN, RICARDO, DR. AV.;4800;2113;2200000;1041,2;0;17,5;SAAVEDRA;COMUNA 12;BALBIN, RICARDO, DR. AV. 4800;1430;C1430ABS
-58.49071371643879;-34.57139514528487;16/06/2017;BAUNESS;2900;415;1290000;3108,4;4;17,5;VILLA URQUIZA;COMUNA 12;BAUNESS 2900;1431;C1431DOJ
-58.50970806222665;-34.582360788474574;16/06/2017;BAZURCO;3100;459;390000;849,7;1,2;17,5;VILLA PUEYRREDON;COMUNA 12;BAZURCO 3100;1419;C1419FLD
-58.47443475992432;-34.56839543344552;08/06/2017;BLANCO ENCALADA;3900;410;650000;1585,4;1,6;17,5;VILLA URQUIZA;COMUNA 12;BLANCO ENCALADA 3900;1430;C1430BOH
-58.479202265594125;-34.571303687248886;21/06/2017;BLANCO ENCALADA;4400;166;500000;3012;3,5;17,5;VILLA URQUIZA;COMUNA 12;BLANCO ENCALADA 4400;1430;C1430BOR
-58.487501894633844;-34.57624990786263;16/06/2017;BLANCO ENCALADA;5200;437;1350000;3089,2;0;17,5;VILLA URQUIZA;COMUNA 12;BLANCO ENCALADA 5200;1431;C1431CDP
-58.487501894633844;-34.57624990786263;05/06/2017;BLANCO ENCALADA;5200;437;1500000;3432,5;0;17,5;VILLA URQUIZA;COMUNA 12;BLANCO ENCALADA 5200;1431;C1431CDP
-58.48934477371863;-34.5773441980346;05/06/2017;BLANCO ENCALADA;5308;280;1100000;3928,6;0;17,5;VILLA URQUIZA;COMUNA 12;BLANCO ENCALADA 5308;1431;C1431CDT
-58.49008950541813;-34.57778008879026;05/06/2017;BLANCO ENCALADA;5400;227;670000;2951,5;3,4;17,5;VILLA URQUIZA;COMUNA 12;BLANCO ENCALADA 5400;1431;C1431CDT
-58.49008950541813;-34.57778008879026;16/06/2017;BLANCO ENCALADA;5400;227;750000;3304;3,5;17,5;VILLA URQUIZA;COMUNA 12;BLANCO ENCALADA 5400;1431;C1431CDT
-58.49008950541813;-34.57778008879026;16/06/2017;BLANCO ENCALADA;5400;377;1200000;3183;3,5;17,5;VILLA URQUIZA;COMUNA 12;BLANCO ENCALADA 5400;1431;C1431CDT
-58.49048074107508;-34.57801104057108;05/06/2017;BLANCO ENCALADA;5424;227;800000;3524,2;3,4;17,5;VILLA URQUIZA;COMUNA 12;BLANCO ENCALADA 5424;1431;C1431CDV
-58.49445626347141;-34.57457252587114;21/06/2017;BURELA;2800;204;400000;1960,8;3;17,5;VILLA URQUIZA;COMUNA 12;BURELA 2800;1431;C1431EHH
-58.46951395131848;-34.54749476233339;09/06/2017;CABILDO AV.;3900;567;2300000;4056,4;4;17,5;SAAVEDRA;COMUNA 12;CABILDO AV. 3900;1429;C1429AAW
-58.4710768651988;-34.54541925180231;15/06/2017;CABILDO AV.;4200;529;3800000;7183,4;4;17,5;SAAVEDRA;COMUNA 12;CABILDO AV. 4200;1429;C1429AAZ
-58.472158964219346;-34.543957563804874;09/06/2017;CABILDO AV.;4400;525;3600000;6857,1;4;17,5;SAAVEDRA;COMUNA 12;CABILDO AV. 4400;1429;C1429ABO
-58.472756141309546;-34.54314919068416;09/06/2017;CABILDO AV.;4500;692;3000000;4335,3;0;17,5;SAAVEDRA;COMUNA 12;CABILDO AV. 4500;1429;C1429ABP
-58.47385272370097;-34.541671517292876;07/06/2017;CABILDO AV.;4700;141;850000;6028,4;0;17,5;SAAVEDRA;COMUNA 12;CABILDO AV. 4700;1429;C1429ABR
-58.47385272370097;-34.541671517292876;15/06/2017;CABILDO AV.;4700;300;1400000;4666,7;4;17,5;SAAVEDRA;COMUNA 12;CABILDO AV. 4700;1429;C1429ABR
-58.47502097874455;-34.540088194683214;09/06/2017;CABILDO AV.;4900;266;1300000;4887,2;0;17,5;SAAVEDRA;COMUNA 12;CABILDO AV. 4900;1429;C1429ABT
-58.49101187754947;-34.56892194880395;05/06/2017;CAPDEVILA;3100;445;465000;1044,9;0;17,5;VILLA URQUIZA;COMUNA 12;CAPDEVILA 3100;1431;C1431FKH
-58.49345379081433;-34.56574055869016;21/06/2017;CAPDEVILA;3400;325;350000;1076,9;1,6;17,5;VILLA URQUIZA;COMUNA 12;CAPDEVILA 3400;1431;C1431FKN
-58.49439974954022;-34.56444183488506;16/06/2017;CAPDEVILA;3500;450;550000;1222,2;1,6;17,5;VILLA URQUIZA;COMUNA 12;CAPDEVILA 3500;1431;C1431FKP
-58.49439974954022;-34.56444183488506;16/06/2017;CAPDEVILA;3500;461;620000;1344,9;1,6;17,5;VILLA URQUIZA;COMUNA 12;CAPDEVILA 3500;1431;C1431FKP
-58.49331282877313;-34.58442834491993;06/06/2017;CARACAS;4400;330;350000;1060,6;0;17,5;VILLA PUEYRREDON;COMUNA 12;CARACAS 4400;1419;C1419EJR
-58.50014689239732;-34.57688327335289;06/06/2017;CARACAS;5354;376;398000;1058,5;0;17,5;VILLA PUEYRREDON;COMUNA 12;CARACAS 5354;1419;C1419ELH
-58.494410356758834;-34.57657158942729;16/06/2017;CERETTI;2600;420;950000;2261,9;3;17,5;VILLA URQUIZA;COMUNA 12;CERETTI 2600;1431;C1431ELD
-58.47068159804569;-34.547258771473345;09/06/2017;CIUDAD DE LA PAZ;3800;95;420000;4421,1;0;17,5;SAAVEDRA;COMUNA 12;CIUDAD DE LA PAZ 3800;1429;C1429ACR
-58.464161816382926;-34.541949639462594;09/06/2017;11 DE SEPTIEMBRE DE 1888;4100;153;899000;5875,8;0;17,5;NUÑEZ;COMUNA 13;11 DE SEPTIEMBRE DE 1888 4100;1429;C1429BIZ
-58.45679524094637;-34.55389236891134;08/06/2017;3 DE FEBRERO;2700;292;1150000;3938,4;0;17,5;BELGRANO;COMUNA 13;3 DE FEBRERO 2700;1428;C1428AHR
-58.44873098241603;-34.570891878022195;08/06/2017;AGUILAR;2600;121;580000;4793,4;3,5;17,5;COLEGIALES;COMUNA 13;AGUILAR 2600;1426;C1426DSL
-58.44876456265129;-34.57108154571654;08/06/2017;AMENABAR;1000;118;600000;5084,7;2,5;17,5;COLEGIALES;COMUNA 13;AMENABAR 1000;1426;C1426AJP
-58.45058461202944;-34.57002775911683;05/06/2017;AMENABAR;1200;284;1250000;4401,4;0;17,5;COLEGIALES;COMUNA 13;AMENABAR 1200;1426;C1426AJT
-58.46633319198152;-34.54597757670895;09/06/2017;ARCOS;3800;230;500000;2173,9;0;17,5;NUÑEZ;COMUNA 13;ARCOS 3800;1429;C1429AZT
-58.45585179859168;-34.569861268717695;13/06/2017;AVILES, VIRREY;2900;334;900000;2694,6;0;17,5;COLEGIALES;COMUNA 13;AVILES, VIRREY 2900;1426;C1426EDD
-58.46405118889292;-34.54182262375174;05/06/2017;BESARES;1700;153;899000;5875,8;0;17,5;NUÑEZ;COMUNA 13;BESARES 1700;1429;C1429DHB
-58.46966432226447;-34.54466607030659;09/06/2017;BESARES;2300;150;350000;2333,3;0;17,5;NUÑEZ;COMUNA 13;BESARES 2300;1429;C1429DIJ
-58.46966432226447;-34.54466607030659;15/06/2017;BESARES;2300;173;350000;2023,1;1,6;17,5;NUÑEZ;COMUNA 13;BESARES 2300;1429;C1429DIJ
-58.4589811070481;-34.55920095070185;16/06/2017;BLANCO ENCALADA;2400;232;780000;3362,1;3,5;17,5;BELGRANO;COMUNA 13;BLANCO ENCALADA 2400;1428;C1428DDL
-58.46264670072545;-34.561368718587396;08/06/2017;BLANCO ENCALADA;2800;274;1480000;5401,5;0;17,5;BELGRANO;COMUNA 13;BLANCO ENCALADA 2800;1428;C1428DDT
-58.463712348125235;-34.56195361978359;08/06/2017;BLANCO ENCALADA;2900;275;1400000;5090,9;0;17,5;BELGRANO;COMUNA 13;BLANCO ENCALADA 2900;1428;C1428DDV
-58.45992861469533;-34.55845517616371;05/06/2017;CABILDO AV.;2500;352;3500000;9943,2;0;17,5;BELGRANO;COMUNA 13;CABILDO AV. 2500;1428;C1428AAT
-58.4518229142454;-34.57403509268772;13/06/2017;CESPEDES;3000;220;960000;4363,6;0;17,5;COLEGIALES;COMUNA 13;CESPEDES 3000;1426;C1426DVB
-58.4518229142454;-34.57403509268772;09/06/2017;CESPEDES;3000;525;960000;1828,6;1,6;17,5;COLEGIALES;COMUNA 13;CESPEDES 3000;1426;C1426DVB
-58.463384558311795;-34.55601012987739;08/06/2017;CIUDAD DE LA PAZ;2900;117;720000;6153,8;5;17,5;BELGRANO;COMUNA 13;CIUDAD DE LA PAZ 2900;1428;C1428CPX
-58.433048292804045;-34.57513904680603;15/06/2017;ANCON;5300;160;500000;3125;4,2;17,5;PALERMO;COMUNA 14;ANCON 5300;1425;C1425BZD
-58.436774051285525;-34.577686852227664;15/06/2017;AREVALO;2100;230;980000;4260,9;3;17,5;PALERMO;COMUNA 14;AREVALO 2100;1414;C1414CQP
-58.41418579876625;-34.584194138521724;05/06/2017;BERUTI;3800;83;950000;11445,8;0;17,5;PALERMO;COMUNA 14;BERUTI 3800;1425;C1425BBZ
-58.43653127897757;-34.58256275837891;15/06/2017;BONPLAND;1800;209;500000;2392,3;0;17,5;PALERMO;COMUNA 14;BONPLAND 1800;1414;C1414CMV
-58.433722595970394;-34.58010550915699;15/06/2017;BONPLAND;2100;132;550000;4166,7;3;17,5;PALERMO;COMUNA 14;BONPLAND 2100;1414;C1414CNB
-58.42304627375543;-34.596389660124274;15/06/2017;CABRERA, JOSE A.;4000;226;700000;3097,3;3;17,5;PALERMO;COMUNA 14;CABRERA, JOSE A. 4000;1186;C1186AAX
-58.43393474707423;-34.58881266417697;15/06/2017;CABRERA, JOSE A.;5200;356;710000;1994,4;1,6;17,5;PALERMO;COMUNA 14;CABRERA, JOSE A. 5200;1414;C1414BGT
-58.43332992422283;-34.57289369706004;08/06/2017;CAMPOS, LUIS M. AV.;400;756;5000000;6613,8;0;17,5;PALERMO;COMUNA 14;CAMPOS, LUIS M. AV. 400;1426;C1426BOO
-58.43848166726667;-34.58257862325038;15/06/2017;CARRANZA, ANGEL JUSTINIANO;1700;485;870000;1793,8;1,5;17,5;PALERMO;COMUNA 14;CARRANZA, ANGEL JUSTINIANO 1700;1414;C1414COR
-58.435655700845416;-34.58010553758212;15/06/2017;CARRANZA, ANGEL JUSTINIANO;2000;193;850000;4404,1;0;17,5;PALERMO;COMUNA 14;CARRANZA, ANGEL JUSTINIANO 2000;1414;C1414COX
-58.43914099071995;-34.57595236964734;08/06/2017;CIUDAD DE LA PAZ;100;329;1200000;3647,4;3,5;17,5;PALERMO;COMUNA 14;CIUDAD DE LA PAZ 100;1426;C1426AFB
-58.46506341069311;-34.58870077446615;21/06/2017;14 DE JULIO;400;400;290000;725;2;17,5;VILLA ORTUZAR;COMUNA 15;14 DE JULIO 400;1427;C1427CJH
-58.46195935382173;-34.581904705786414;05/06/2017;14 DE JULIO;1000;341;410000;1202,3;2;17,5;VILLA ORTUZAR;COMUNA 15;14 DE JULIO 1000;1427;C1427CJT
-58.461383930996824;-34.59881517010645;08/06/2017;AÑASCO;2500;174;280000;1609,2;0;17,5;PATERNAL;COMUNA 15;AÑASCO 2500;1416;C1416CUH
-58.4340551472108;-34.59944787270261;14/06/2017;AGUIRRE;300;233;650000;2789,7;3,5;17,5;VILLA CRESPO;COMUNA 15;AGUIRRE 300;1414;C1414ASF
-58.43965178896169;-34.59346931763968;14/06/2017;AGUIRRE;1000;123;400000;3252;0;17,5;VILLA CRESPO;COMUNA 15;AGUIRRE 1000;1414;C1414AST
-58.43420116335391;-34.599359598552525;14/06/2017;ALVAREZ, JULIAN;600;350;900000;2571,4;3,5;17,5;VILLA CRESPO;COMUNA 15;ALVAREZ, JULIAN 600;1414;C1414DRL
-58.432041501725486;-34.59798323460222;14/06/2017;ALVAREZ, JULIAN;800;110;390000;3545,5;3,5;17,5;VILLA CRESPO;COMUNA 15;ALVAREZ, JULIAN 800;1414;C1414DRP
-58.432041501725486;-34.59798323460222;14/06/2017;ALVAREZ, JULIAN;800;268;610000;2276,1;0;17,5;VILLA CRESPO;COMUNA 15;ALVAREZ, JULIAN 800;1414;C1414DRP
-58.45572458218194;-34.5790852802656;13/06/2017;ALVAREZ THOMAS AV.;970;366;990000;2704,9;0;17,5;CHACARITA;COMUNA 15;ALVAREZ THOMAS AV. 970;1427;C1427CCW
-58.45572458218194;-34.5790852802656;13/06/2017;ALVAREZ THOMAS AV.;970;366;1000000;2732,2;0;17,5;CHACARITA;COMUNA 15;ALVAREZ THOMAS AV. 970;1427;C1427CCW
-58.45585921958257;-34.579048960425474;13/06/2017;ALVAREZ THOMAS AV.;1000;369;1300000;3523;0;17,5;CHACARITA;COMUNA 15;ALVAREZ THOMAS AV. 1000;1427;C1427CCW
-58.446441451817364;-34.6061709425141;08/06/2017;ANTEZANA;500;612;2500000;4084,9;0;17,5;VILLA CRESPO;COMUNA 15;ANTEZANA 500;1414;C1414EEJ
-58.44064315217884;-34.602054006006426;14/06/2017;ARAOZ;100;153;350000;2287,6;0;17,5;VILLA CRESPO;COMUNA 15;ARAOZ 100;1414;C1414DPB
-58.448030130787934;-34.58773399121472;09/06/2017;ARENAL, CONCEPCION;3900;297;450000;1515,2;1,6;17,5;CHACARITA;COMUNA 15;ARENAL, CONCEPCION 3900;1427;C1427EKJ
-58.45317687736539;-34.59387331075208;13/06/2017;ARENAL, CONCEPCION;4500;240;330000;1375;2;17,5;CHACARITA;COMUNA 15;ARENAL, CONCEPCION 4500;1427;C1427EKV
-58.42781146697744;-34.5967943279422;05/06/2017;ARGAÑARAS;100;318;450000;1415,1;1,6;17,5;VILLA CRESPO;COMUNA 15;ARGAÑARAS 100;1414;C1414BCB
-58.47568649186556;-34.584000389426095;05/06/2017;ARISMENDI;2600;360;785000;2180,6;3;17,5;PARQUE CHAS;COMUNA 15;ARISMENDI 2600;1427;C1427DLD
-58.477027951736815;-34.58504338259854;08/06/2017;ARISMENDI;2700;375;680000;1813,3;0;17,5;PARQUE CHAS;COMUNA 15;ARISMENDI 2700;1427;C1427DLF
-58.47789195272248;-34.58571375313826;05/06/2017;ARISMENDI;2800;1293;3200000;2474,9;0;17,5;PARQUE CHAS;COMUNA 15;ARISMENDI 2800;1427;C1427DLH
-58.47482663068398;-34.58695917662834;08/06/2017;AVALOS;1111;120;230000;1916,7;0;17,5;PARQUE CHAS;COMUNA 15;AVALOS 1111;1427;C1427AXO
-58.48110074721077;-34.58046237122739;16/06/2017;AVALOS;1800;176;650000;3693,2;3,5;17,5;PARQUE CHAS;COMUNA 15;AVALOS 1800;1431;C1431DPH
-58.466861402471864;-34.59174337540431;13/06/2017;BALBOA;400;1050;1900000;1809,5;0;17,5;PATERNAL;COMUNA 15;BALBOA 400;1427;C1427ATF
-58.47969751268681;-34.58929731942167;08/06/2017;BARZANA;1200;158;260000;1645,6;3;17,5;PARQUE CHAS;COMUNA 15;BARZANA 1200;1427;C1427BGD
-58.453429462050856;-34.60025574661696;08/06/2017;BATALLA DEL PARI;600;170;189000;1111,8;3;17,5;VILLA CRESPO;COMUNA 15;BATALLA DEL PARI 600;1416;C1416DXB
-58.454319758418904;-34.600910637008866;14/06/2017;BATALLA DEL PARI;700;183;220000;1202,2;3;17,5;VILLA CRESPO;COMUNA 15;BATALLA DEL PARI 700;1416;C1416DXD
-58.454319758418904;-34.600910637008866;13/06/2017;BATALLA DEL PARI;700;283;220000;777,4;3;17,5;VILLA CRESPO;COMUNA 15;BATALLA DEL PARI 700;1416;C1416DXD
-58.45507763963624;-34.601466517396474;08/06/2017;BATALLA DEL PARI;774;184;220000;1195,7;0;17,5;VILLA CRESPO;COMUNA 15;BATALLA DEL PARI 774;1416;C1416DXF
-58.45533440947406;-34.60165542905911;13/06/2017;BATALLA DEL PARI;800;147;215000;1462,6;3;17,5;VILLA CRESPO;COMUNA 15;BATALLA DEL PARI 800;1416;C1416DXF
-58.47571680798355;-34.58815822877165;05/06/2017;BAUNESS;1089;197;315000;1599;0;17,5;PARQUE CHAS;COMUNA 15;BAUNESS 1089;1427;C1427BCM
-58.475888511713656;-34.588091304783234;21/06/2017;BAUNESS;1100;242;365000;1508,3;3;17,5;PARQUE CHAS;COMUNA 15;BAUNESS 1100;1427;C1427BCN
-58.48631093021412;-34.59012167157206;06/06/2017;BEIRO, FRANCISCO AV.;2200;151;250000;1655,6;1,2;17,5;AGRONOMIA;COMUNA 15;BEIRO, FRANCISCO AV. 2200;1419;C1419HXN
-58.45436025701607;-34.60430241436901;14/06/2017;BELAUSTEGUI, LUIS, DR.;900;297;640000;2154,9;0;17,5;VILLA CRESPO;COMUNA 15;BELAUSTEGUI, LUIS, DR. 900;1416;C1416CXH
-58.48087706546176;-34.58765908729228;05/06/2017;BELGRADO;3100;100;150000;1500;0;17,5;PARQUE CHAS;COMUNA 15;BELGRADO 3100;1427;C1427DIB
-58.476864840588824;-34.5888206238525;16/06/2017;BUCARELLI;1100;395;720000;1822,8;3;17,5;PARQUE CHAS;COMUNA 15;BUCARELLI 1100;1427;C1427BDD
-58.477781753549436;-34.587818332542994;05/06/2017;BUCARELLI;1200;259;350000;1351,4;3;17,5;PARQUE CHAS;COMUNA 15;BUCARELLI 1200;1427;C1427BDF
-58.48700842858651;-34.58389381668485;21/06/2017;BURELA;1800;437;520000;1189,9;1,2;17,5;PARQUE CHAS;COMUNA 15;BURELA 1800;1431;C1431EGJ
-58.48032783728063;-34.58115335180527;21/06/2017;CADIZ;4200;218;339000;1555;0;17,5;PARQUE CHAS;COMUNA 15;CADIZ 4200;1431;C1431DMJ
-58.47076235226932;-34.5838221640042;06/06/2017;CALDAS;1900;263;430000;1635;3;17,5;VILLA ORTUZAR;COMUNA 15;CALDAS 1900;1427;C1427AHL
-58.44260050343476;-34.598291123433405;08/06/2017;CAMARGO;800;350;2500000;7142,9;0;17,5;VILLA CRESPO;COMUNA 15;CAMARGO 800;1414;C1414AHP
-58.474681028004376;-34.587061490569724;21/06/2017;CAMPILLO;2700;136;219000;1610,3;3;17,5;PARQUE CHAS;COMUNA 15;CAMPILLO 2700;1427;C1427DCF
-58.474877197095424;-34.58726490159244;08/06/2017;CAMPILLO;2716;191;250000;1308,9;0;17,5;PARQUE CHAS;COMUNA 15;CAMPILLO 2716;1427;C1427DCH
-58.47931545992578;-34.59051770231507;08/06/2017;CAMPILLO;3163;226;300000;1327,4;3;17,5;PARQUE CHAS;COMUNA 15;CAMPILLO 3163;1427;C1427DCO
-58.47519218805042;-34.60185175593988;08/06/2017;CARRANZA, ADOLFO P.;2100;371;270000;727,8;0;17,5;PATERNAL;COMUNA 15;CARRANZA, ADOLFO P. 2100;1416;C1416FBB
-58.44350985004792;-34.586849688971455;15/06/2017;CARRANZA, ANGEL JUSTINIANO;1200;1388;5200000;3746,4;0;17,5;CHACARITA;COMUNA 15;CARRANZA, ANGEL JUSTINIANO 1200;1414;C1414COF
-58.44350985004792;-34.586849688971455;15/06/2017;CARRANZA, ANGEL JUSTINIANO;1200;200;990000;4950;0;17,5;CHACARITA;COMUNA 15;CARRANZA, ANGEL JUSTINIANO 1200;1414;C1414COF
-58.4480037890498;-34.58440498485221;13/06/2017;CHARLONE;200;260;420000;1615,4;0;17,5;CHACARITA;COMUNA 15;CHARLONE 200;1427;C1427BXD
-58.4546256607728;-34.58179007586155;09/06/2017;CHARLONE;800;263;350000;1330,8;1,6;17,5;CHACARITA;COMUNA 15;CHARLONE 800;1427;C1427BXP
-58.461726611219845;-34.5807596789513;05/06/2017;CHARLONE;1400;88;220000;2500;2;17,5;VILLA ORTUZAR;COMUNA 15;CHARLONE 1400;1427;C1427BYB
-58.4751449441991;-34.59080249475022;16/06/2017;CHORROARIN AV.;500;311;350000;1125,4;0;17,5;PARQUE CHAS;COMUNA 15;CHORROARIN AV. 500;1427;C1427CXO
-58.474782236219546;-34.59051967249913;08/06/2017;CHORROARIN AV.;530;285;350000;1228,1;0;17,5;PARQUE CHAS;COMUNA 15;CHORROARIN AV. 530;1427;C1427CXP
-58.4708323293419;-34.58731440041355;06/06/2017;CHORROARIN AV.;900;134;370000;2761,2;4;17,5;VILLA ORTUZAR;COMUNA 15;CHORROARIN AV. 900;1427;C1427CXS
-58.41032215104347;-34.59721866012815;07/06/2017;AGUERO;1074;680;720000;1058,8;0;17,5;RECOLETA;COMUNA 2;AGUERO 1074;1171;C1171ABR
-58.40291969454049;-34.592995358104794;08/06/2017;ARENALES;2600;160;950000;5937,5;0;17,5;RECOLETA;COMUNA 2;ARENALES 2600;1425;C1425BEB
-58.41165174437202;-34.61161021658546;07/06/2017;24 DE NOVIEMBRE;100;289;440000;1522,5;0;17,5;BALVANERA;COMUNA 3;24 DE NOVIEMBRE 100;1170;C1170AAB
-58.41093655080729;-34.6189515546897;14/06/2017;24 DE NOVIEMBRE;700;350;485000;1385,7;0;17,5;BALVANERA;COMUNA 3;24 DE NOVIEMBRE 700;1224;C1224AAD
-58.4099268642506;-34.628635829296115;13/06/2017;24 DE NOVIEMBRE;1500;1061;1000000;942,5;0;17,5;SAN CRISTOBAL;COMUNA 3;24 DE NOVIEMBRE 1500;1242;C1242AAF
-58.41182195726428;-34.60415957228329;05/06/2017;AGUERO;500;269;620000;2304,8;4;17,5;BALVANERA;COMUNA 3;AGUERO 500;1171;C1171ABF
-58.41182195726428;-34.60415957228329;05/06/2017;AGUERO;500;500;350000;700;4;17,5;BALVANERA;COMUNA 3;AGUERO 500;1171;C1171ABF
-58.40163381992444;-34.61089807912732;05/06/2017;ALBERTI;100;364;650000;1785,7;0;17,5;BALVANERA;COMUNA 3;ALBERTI 100;1082;C1082AAB
-58.401513305087214;-34.61208032745448;07/06/2017;ALBERTI;200;363;480000;1322,3;2,8;17,5;BALVANERA;COMUNA 3;ALBERTI 200;1082;C1082AAD
-58.40093677808997;-34.61856625115285;05/06/2017;ALBERTI;800;155;219000;1412,9;0;17,5;BALVANERA;COMUNA 3;ALBERTI 800;1223;C1223AAF
-58.40093677808997;-34.61856625115285;05/06/2017;ALBERTI;800;155;230000;1483,9;0;17,5;BALVANERA;COMUNA 3;ALBERTI 800;1223;C1223AAF
-58.40056592454689;-34.62211679758279;14/06/2017;ALBERTI;1100;215;330000;1534,9;3,5;17,5;SAN CRISTOBAL;COMUNA 3;ALBERTI 1100;1223;C1223AAL
-58.40056592454689;-34.62211679758279;07/06/2017;ALBERTI;1100;400;600000;1500;3,5;17,5;SAN CRISTOBAL;COMUNA 3;ALBERTI 1100;1223;C1223AAL
-58.40004527709466;-34.627218676437295;07/06/2017;ALBERTI;1500;262;320000;1221,4;3,5;17,5;SAN CRISTOBAL;COMUNA 3;ALBERTI 1500;1247;C1247AAF
-58.40860279297027;-34.61263631955431;09/06/2017;ALSINA, ADOLFO;3000;278;298000;1071,9;2,7;17,5;BALVANERA;COMUNA 3;ALSINA, ADOLFO 3000;1207;C1207AAD
-58.40988547789364;-34.61271639128682;05/06/2017;ALSINA, ADOLFO;3100;393;460000;1170,5;2,7;17,5;BALVANERA;COMUNA 3;ALSINA, ADOLFO 3100;1207;C1207AAF
-58.41134515072037;-34.613043441850124;07/06/2017;ALSINA, ADOLFO;3200;381;480000;1259,8;0;17,5;BALVANERA;COMUNA 3;ALSINA, ADOLFO 3200;1207;C1207AAH
-58.41134515072037;-34.613043441850124;05/06/2017;ALSINA, ADOLFO;3200;390;470000;1205,1;0;17,5;BALVANERA;COMUNA 3;ALSINA, ADOLFO 3200;1207;C1207AAH
-58.41134515072037;-34.613043441850124;07/06/2017;ALSINA, ADOLFO;3200;393;455000;1157,8;0;17,5;BALVANERA;COMUNA 3;ALSINA, ADOLFO 3200;1207;C1207AAH
-58.41134515072037;-34.613043441850124;15/06/2017;ALSINA, ADOLFO;3200;393;460000;1170,5;2,8;17,5;BALVANERA;COMUNA 3;ALSINA, ADOLFO 3200;1207;C1207AAH
-58.4118660323653;-34.60784818398983;05/06/2017;ANCHORENA, TOMAS MANUEL DE, DR.;200;298;650000;2181,2;1,6;17,5;BALVANERA;COMUNA 3;ANCHORENA, TOMAS MANUEL DE, DR. 200;1170;C1170ACB
-58.400946683439074;-34.60230159497064;15/06/2017;AZCUENAGA;600;60;420000;7000;0;17,5;BALVANERA;COMUNA 3;AZCUENAGA 600;1029;C1029AAL
-58.40807981830687;-34.615120848089205;13/06/2017;BELGRANO AV.;3000;341;950000;2785,9;0;17,5;BALVANERA;COMUNA 3;BELGRANO AV. 3000;1209;C1209AAO
-58.40739853922641;-34.6067119115561;06/06/2017;BOULOGNE SUR MER;300;325;490000;1507,7;0;17,5;BALVANERA;COMUNA 3;BOULOGNE SUR MER 300;1213;C1213AAB
-58.40639257203026;-34.60325043530913;09/06/2017;BOULOGNE SUR MER;600;1626;5000000;3075;0;17,5;BALVANERA;COMUNA 3;BOULOGNE SUR MER 600;1213;C1213AAH
-58.39879231581874;-34.6207820503611;07/06/2017;CALVO, CARLOS;2311;214;300000;1401,9;3;17,5;SAN CRISTOBAL;COMUNA 3;CALVO, CARLOS 2311;1230;C1230AAK
-58.40062647956385;-34.62100329343056;13/06/2017;CALVO, CARLOS;2500;259;250000;965,3;0;17,5;SAN CRISTOBAL;COMUNA 3;CALVO, CARLOS 2500;1230;C1230AAN
-58.40388170160318;-34.621308249877394;07/06/2017;CALVO, CARLOS;2765;1147;800000;697,5;0;17,5;SAN CRISTOBAL;COMUNA 3;CALVO, CARLOS 2765;1230;C1230AAS
-58.40701740468292;-34.62192768238843;09/06/2017;CALVO, CARLOS;2969;203;600000;2955,7;3;17,5;SAN CRISTOBAL;COMUNA 3;CALVO, CARLOS 2969;1230;C1230AAW
-58.410469910641126;-34.62271621367672;08/06/2017;CALVO, CARLOS;3200;195;310000;1589,7;3,5;17,5;SAN CRISTOBAL;COMUNA 3;CALVO, CARLOS 3200;1230;C1230ABB
